Invoice Date,Amount,Product ID,Account Name
2022-08-29,56.65,0102,WestRock
2022-08-29,22.66,0102,WestRock
2022-08-29,16.29,0102,WestRock
2022-08-29,16.31,0102,WestRock
2022-08-29,21.75,0102,WestRock
2022-08-29,5.43,0102,WestRock
2022-08-29,59.73,0102,WestRock
2022-08-29,18.0,0103,IBM
2022-08-29,33.0,0103,IBM
2022-08-29,45.0,0103,IBM
2022-08-29,36.0,0103,IBM
2022-08-29,90.0,0103,IBM
2022-08-29,54.0,0103,IBM
2022-08-29,280.5,0103,IBM
2022-08-30,77.0,0103,DTE Energy
2022-08-30,66.0,0103,DTE Energy
2022-08-30,88.0,0103,DTE Energy
2022-08-30,206.25,0103,DTE Energy
2022-08-30,24.75,0103,DTE Energy
2022-08-30,448.0,0103,DTE Energy
2022-08-30,77.0,0103,DTE Energy
2022-08-30,97.75,0103,DTE Energy
2022-08-30,20.25,0102,Linde plc
2022-08-30,49.5,0102,Linde plc
2022-08-30,75.0,0102,Linde plc
2022-08-30,25.0,0102,Linde plc
2022-08-30,25.0,0102,Linde plc
2022-08-30,6.25,0102,Linde plc
2022-08-30,15.0,0102,Linde plc
2022-08-30,27.5,0102,Linde plc
2022-08-30,3.75,0102,Linde plc
2022-08-30,12.5,0102,Linde plc
2022-08-30,25.0,0102,Linde plc
2022-08-30,146.61,0102,Equinix
2022-08-30,160.2,0206,Cincinnati Financial
2022-08-30,640.8,0012,Cincinnati Financial
2022-08-30,256.32,0203,Cincinnati Financial
2022-08-30,18.0,0206,"Tapestry, Inc."
2022-08-30,120.0,0012,"Tapestry, Inc."
2022-08-30,48.0,0203,"Tapestry, Inc."
2022-08-30,18.0,0206,"Tapestry, Inc."
2022-08-30,120.0,0012,"Tapestry, Inc."
2022-08-30,48.0,0203,"Tapestry, Inc."
2022-08-30,12.0,0206,"Tapestry, Inc."
2022-08-30,60.0,0012,"Tapestry, Inc."
2022-08-30,24.0,0203,"Tapestry, Inc."
2022-08-30,12.0,0206,"Tapestry, Inc."
2022-08-30,60.0,0012,"Tapestry, Inc."
2022-08-30,24.0,0203,"Tapestry, Inc."
2022-08-30,28.08,0206,"Tapestry, Inc."
2022-08-30,84.24,0012,"Tapestry, Inc."
2022-08-30,33.7,0203,"Tapestry, Inc."
2022-08-30,28.2,0206,"Tapestry, Inc."
2022-08-30,84.6,0012,"Tapestry, Inc."
2022-08-30,33.84,0203,"Tapestry, Inc."
2022-08-30,15.96,0206,"Tapestry, Inc."
2022-08-30,47.88,0012,"Tapestry, Inc."
2022-08-30,19.15,0203,"Tapestry, Inc."
2022-08-30,42.9,0206,"Tapestry, Inc."
2022-08-30,128.7,0012,"Tapestry, Inc."
2022-08-30,51.48,0203,"Tapestry, Inc."
2022-08-30,43.74,0206,"Tapestry, Inc."
2022-08-30,131.22,0012,"Tapestry, Inc."
2022-08-30,52.49,0203,"Tapestry, Inc."
2022-08-30,61.44,0206,"Tapestry, Inc."
2022-08-30,184.32,0012,"Tapestry, Inc."
2022-08-30,73.73,0203,"Tapestry, Inc."
2022-08-30,48.0,0206,"Tapestry, Inc."
2022-08-30,128.0,0012,"Tapestry, Inc."
2022-08-30,51.2,0203,"Tapestry, Inc."
2022-08-30,6.0,0206,"Tapestry, Inc."
2022-08-30,16.0,0012,"Tapestry, Inc."
2022-08-30,6.4,0203,"Tapestry, Inc."
2022-08-30,6.0,0206,"Tapestry, Inc."
2022-08-30,16.0,0012,"Tapestry, Inc."
2022-08-30,6.4,0203,"Tapestry, Inc."
2022-08-30,6.0,0206,"Tapestry, Inc."
2022-08-30,16.0,0012,"Tapestry, Inc."
2022-08-30,6.4,0203,"Tapestry, Inc."
2022-08-30,2.0,0209,"Tapestry, Inc."
2022-08-30,6.0,0206,"Tapestry, Inc."
2022-08-30,16.0,0012,"Tapestry, Inc."
2022-08-30,6.4,0203,"Tapestry, Inc."
2022-08-30,14.22,0103,Tractor Supply
2022-08-30,85.8,0103,Tractor Supply
2022-08-30,42.84,0103,Tractor Supply
2022-08-30,68.64,0103,Tractor Supply
2022-08-30,11.85,0103,Tractor Supply
2022-08-30,427.68,0102,Tractor Supply
2022-08-30,407.55,0103,Tractor Supply
2022-08-30,14.22,0103,Tractor Supply
2022-08-30,143.0,0103,Tractor Supply
2022-08-30,315.21,0103,Biogen
2022-08-30,84.24,0103,Biogen
2022-08-30,37.02,0103,Biogen
2022-08-30,104.89,0103,Biogen
2022-08-30,69.2,0103,Biogen
2022-08-30,37.02,0103,Biogen
2022-08-30,43.25,0103,Biogen
2022-08-30,158.48,0103,Biogen
2022-08-30,61.7,0103,Biogen
2022-08-30,43.19,0103,Biogen
2022-08-30,43.25,0103,Biogen
2022-08-30,122.58,0103,Biogen
2022-08-30,81.72,0103,Biogen
2022-08-30,95.34,0103,Biogen
2022-08-30,78.95,0103,Biogen
2022-08-30,52.65,0103,Biogen
2022-08-30,24.68,0103,Biogen
2022-08-30,30.85,0103,Biogen
2022-08-30,58.4,0103,Ralph Lauren Corporation
2022-08-30,61.32,0103,Ralph Lauren Corporation
2022-08-30,58.4,0103,Ralph Lauren Corporation
2022-08-30,272.8,0103,Ralph Lauren Corporation
2022-08-30,440.25,0103,Ralph Lauren Corporation
2022-08-30,564.24,0103,Ralph Lauren Corporation
2022-08-30,281.84,0103,Ralph Lauren Corporation
2022-08-30,303.52,0103,Ralph Lauren Corporation
2022-08-30,206.8,0103,Ralph Lauren Corporation
2022-08-30,141.24,0103,Ralph Lauren Corporation
2022-08-30,161.92,0103,Ralph Lauren Corporation
2022-08-30,52.56,0103,Ralph Lauren Corporation
2022-08-30,52.56,0103,Ralph Lauren Corporation
2022-08-30,252.41,0103,Ralph Lauren Corporation
2022-08-30,347.62,0102,Ralph Lauren Corporation
2022-08-30,391.6,0103,Qualcomm
2022-08-30,89.0,0203,Qualcomm
2022-08-30,14.94,0206,Verisk
2022-08-30,64.74,0012,Verisk
2022-08-30,25.9,0203,Verisk
2022-08-30,6.0,0206,Verisk
2022-08-30,40.0,0012,Verisk
2022-08-30,16.0,0203,Verisk
2022-08-30,99.8,0209,"Nasdaq, Inc."
2022-08-30,99.8,0206,"Nasdaq, Inc."
2022-08-30,898.2,0012,"Nasdaq, Inc."
2022-08-30,179.64,0203,"Nasdaq, Inc."
2022-08-30,68.8,0209,"Nasdaq, Inc."
2022-08-30,68.8,0206,"Nasdaq, Inc."
2022-08-30,619.2,0012,"Nasdaq, Inc."
2022-08-30,123.84,0203,"Nasdaq, Inc."
2022-08-30,89.8,0209,"Nasdaq, Inc."
2022-08-30,89.8,0206,"Nasdaq, Inc."
2022-08-30,808.2,0012,"Nasdaq, Inc."
2022-08-30,161.64,0203,"Nasdaq, Inc."
2022-08-30,48.5,0209,"Nasdaq, Inc."
2022-08-30,38.8,0206,"Nasdaq, Inc."
2022-08-30,349.2,0012,"Nasdaq, Inc."
2022-08-30,69.84,0203,"Nasdaq, Inc."
2022-08-31,34.0,0206,"NVR, Inc."
2022-08-31,306.0,0012,"NVR, Inc."
2022-08-31,61.2,0203,"NVR, Inc."
2022-08-31,142.5,0206,"NVR, Inc."
2022-08-31,1282.5,0012,"NVR, Inc."
2022-08-31,256.5,0203,"NVR, Inc."
2022-08-31,142.8,0016,Vulcan Materials Company
2022-08-31,57.12,0203,Vulcan Materials Company
2022-08-31,60.0,0016,Vulcan Materials Company
2022-08-31,24.0,0203,Vulcan Materials Company
2022-08-31,60.0,0016,Vulcan Materials Company
2022-08-31,24.0,0203,Vulcan Materials Company
2022-08-31,216.0,0016,Vulcan Materials Company
2022-08-31,86.4,0203,Vulcan Materials Company
2022-08-31,81.0,0016,Vulcan Materials Company
2022-08-31,32.4,0203,Vulcan Materials Company
2022-08-31,108.0,0016,Vulcan Materials Company
2022-08-31,43.2,0203,Vulcan Materials Company
2022-08-31,27.0,0016,Vulcan Materials Company
2022-08-31,10.8,0203,Vulcan Materials Company
2022-08-31,74.8,0016,Vulcan Materials Company
2022-08-31,29.92,0203,Vulcan Materials Company
2022-08-31,200.0,0016,Vulcan Materials Company
2022-08-31,80.0,0203,Vulcan Materials Company
2022-08-31,197.2,0016,Vulcan Materials Company
2022-08-31,78.88,0203,Vulcan Materials Company
2022-08-31,80.0,0016,Vulcan Materials Company
2022-08-31,32.0,0203,Vulcan Materials Company
2022-08-31,142.8,0016,Vulcan Materials Company
2022-08-31,57.12,0203,Vulcan Materials Company
2022-09-01,3.75,0101,Linde plc
2022-09-01,7.5,0101,Linde plc
2022-09-01,7.5,0101,Linde plc
2022-09-01,7.5,0101,Linde plc
2022-09-01,7.5,0101,Linde plc
2022-09-01,15.0,0101,Linde plc
2022-09-01,8.75,0101,Linde plc
2022-09-01,33.0,0101,Linde plc
2022-09-01,30.0,0101,Linde plc
2022-09-01,15.75,0101,Linde plc
2022-09-01,7.5,0101,Linde plc
2022-09-01,6.0,0101,Linde plc
2022-09-01,18.5,0209,Bank of America
2022-09-01,14.8,0206,Bank of America
2022-09-01,103.6,0016,Bank of America
2022-09-01,20.72,0203,Bank of America
2022-09-01,33.63,0209,Bank of America
2022-09-01,26.9,0206,Bank of America
2022-09-01,242.1,0012,Bank of America
2022-09-01,48.42,0203,Bank of America
2022-09-01,40.0,0101,Boeing
2022-09-02,37.5,0102,Linde plc
2022-09-02,7.5,0102,Linde plc
2022-09-02,20.0,0102,Linde plc
2022-09-02,12.5,0102,Linde plc
2022-09-02,27.5,0102,Linde plc
2022-09-02,46.25,0102,Linde plc
2022-09-02,50.0,0102,Linde plc
2022-09-02,25.0,0102,Linde plc
2022-09-02,18.75,0102,Linde plc
2022-09-02,20.0,0102,Linde plc
2022-09-02,17.5,0102,Linde plc
2022-09-02,15.0,0102,Linde plc
2022-09-02,3.75,0102,Linde plc
2022-09-02,3.75,0102,Linde plc
2022-09-02,8.75,0102,Linde plc
2022-09-02,7.5,0102,Linde plc
2022-09-02,12.5,0102,Linde plc
2022-09-02,30.0,0102,Linde plc
2022-09-02,25.0,0102,Linde plc
2022-09-02,25.0,0102,Linde plc
2022-09-02,13.75,0102,Linde plc
2022-09-02,13.75,0102,Linde plc
2022-09-02,25.0,0102,Linde plc
2022-09-02,50.0,0102,Linde plc
2022-09-02,31.25,0102,Linde plc
2022-09-02,32.5,0102,Linde plc
2022-09-02,2.5,0102,Linde plc
2022-09-02,25.0,0102,Linde plc
2022-09-02,13.75,0102,Linde plc
2022-09-02,108.0,0102,Linde plc
2022-09-02,180.0,0103,IBM
2022-09-02,4.5,0102,Agilent Technologies
2022-09-02,41.25,0102,Agilent Technologies
2022-09-02,40.44,0102,Agilent Technologies
2022-09-02,45.0,0103,IBM
2022-09-02,3.6,0103,IBM
2022-09-02,90.0,0103,IBM
2022-09-02,180.0,0103,IBM
2022-09-02,5.75,0102,Agilent Technologies
2022-09-02,5.75,0102,Agilent Technologies
2022-09-02,12.5,0102,Agilent Technologies
2022-09-02,6.25,0102,Agilent Technologies
2022-09-02,18.0,0102,Agilent Technologies
2022-09-02,112.8,0206,NetApp
2022-09-02,451.2,0012,NetApp
2022-09-02,180.48,0203,NetApp
2022-09-02,28.62,0103,Tractor Supply
2022-09-02,373.98,0103,Tractor Supply
2022-09-02,82.11,0103,Tractor Supply
2022-09-02,18.16,0103,Tractor Supply
2022-09-02,300.96,0102,Tractor Supply
2022-09-02,6.0,0206,Verisk
2022-09-02,30.0,0012,Verisk
2022-09-02,12.0,0203,Verisk
2022-09-02,12.0,0206,Verisk
2022-09-02,80.0,0012,Verisk
2022-09-02,32.0,0203,Verisk
2022-09-02,3280.0,0013,Willis Towers Watson
2022-09-02,550.0,0013,Willis Towers Watson
2022-09-02,220.0,0203,Willis Towers Watson
2022-09-06,25.0,0102,Steel Dynamics
2022-09-06,5.0,0203,Steel Dynamics
2022-09-06,2.0,0209,Steel Dynamics
2022-09-06,13.0,0102,Steel Dynamics
2022-09-06,2.6,0203,Steel Dynamics
2022-09-06,4.5,0209,Steel Dynamics
2022-09-06,34.0,0102,Steel Dynamics
2022-09-06,6.8,0203,Steel Dynamics
2022-09-06,3.38,0209,Steel Dynamics
2022-09-06,34.0,0102,Steel Dynamics
2022-09-06,6.8,0203,Steel Dynamics
2022-09-06,2.78,0209,Steel Dynamics
2022-09-06,34.0,0102,Steel Dynamics
2022-09-06,6.8,0203,Steel Dynamics
2022-09-06,3.55,0209,Steel Dynamics
2022-09-06,34.0,0102,Steel Dynamics
2022-09-06,6.8,0203,Steel Dynamics
2022-09-06,6.9,0209,Steel Dynamics
2022-09-06,38.64,0102,Steel Dynamics
2022-09-06,7.73,0203,Steel Dynamics
2022-09-06,32.16,0209,Steel Dynamics
2022-09-06,480.0,0012,Steel Dynamics
2022-09-06,96.0,0203,Steel Dynamics
2022-09-06,6.18,0209,Steel Dynamics
2022-09-06,44.46,0012,Steel Dynamics
2022-09-06,8.89,0203,Steel Dynamics
2022-09-06,4.93,0209,Steel Dynamics
2022-09-06,40.0,0012,Steel Dynamics
2022-09-06,8.0,0203,Steel Dynamics
2022-09-06,24.8,0209,Steel Dynamics
2022-09-06,178.56,0012,Steel Dynamics
2022-09-06,35.71,0203,Steel Dynamics
2022-09-06,15.25,0209,Tyson Foods
2022-09-06,18.3,0206,Tyson Foods
2022-09-06,97.6,0012,Tyson Foods
2022-09-06,19.52,0203,Tyson Foods
2022-09-06,15.25,0209,Tyson Foods
2022-09-06,18.3,0206,Tyson Foods
2022-09-06,97.6,0012,Tyson Foods
2022-09-06,19.52,0203,Tyson Foods
2022-09-06,6.0,0206,Tyson Foods
2022-09-06,26.56,0012,Tyson Foods
2022-09-06,5.31,0203,Tyson Foods
2022-09-06,437.25,0103,DTE Energy
2022-09-06,196.0,0103,DTE Energy
2022-09-06,2.25,0102,Masco
2022-09-06,20.25,0102,Masco
2022-09-06,2.25,0102,Masco
2022-09-06,33.75,0102,Masco
2022-09-06,27.0,0102,Masco
2022-09-06,12.75,0102,Masco
2022-09-06,24.75,0102,Masco
2022-09-06,11.25,0102,Masco
2022-09-06,21.25,0102,Masco
2022-09-06,6.79,0102,Masco
2022-09-06,27.0,0102,Masco
2022-09-06,27.0,0102,Masco
2022-09-06,54.0,0102,Masco
2022-09-06,47.25,0102,Masco
2022-09-06,12.75,0102,Masco
2022-09-06,62.5,0102,Masco
2022-09-06,18.75,0102,Masco
2022-09-06,9.0,0102,Masco
2022-09-06,11.5,0102,Masco
2022-09-07,25.13,0209,"NVR, Inc."
2022-09-07,20.1,0206,"NVR, Inc."
2022-09-07,180.9,0012,"NVR, Inc."
2022-09-07,36.18,0203,"NVR, Inc."
2022-09-07,16.9,0206,"NVR, Inc."
2022-09-07,152.1,0012,"NVR, Inc."
2022-09-07,30.42,0203,"NVR, Inc."
2022-09-07,13.75,0102,Linde plc
2022-09-07,10.0,0102,Linde plc
2022-09-07,16.25,0102,Linde plc
2022-09-07,12.5,0102,Linde plc
2022-09-07,25.0,0102,Linde plc
2022-09-07,18.75,0102,Linde plc
2022-09-07,54.0,0102,Linde plc
2022-09-07,13.5,0102,Linde plc
2022-09-07,13.0,0014,Boston Properties
2022-09-07,2.6,0203,Boston Properties
2022-09-07,12.0,0206,Kinder Morgan
2022-09-07,32.0,0012,Kinder Morgan
2022-09-07,6.4,0203,Kinder Morgan
2022-09-07,12.0,0206,Kinder Morgan
2022-09-07,32.0,0012,Kinder Morgan
2022-09-07,6.4,0203,Kinder Morgan
2022-09-07,7.96,0206,Kinder Morgan
2022-09-07,71.64,0012,Kinder Morgan
2022-09-07,14.33,0203,Kinder Morgan
2022-09-07,8.32,0206,Kinder Morgan
2022-09-07,74.88,0012,Kinder Morgan
2022-09-07,14.98,0203,Kinder Morgan
2022-09-07,26.63,0103,Biogen
2022-09-07,43.19,0103,Biogen
2022-09-07,51.9,0103,Biogen
2022-09-07,94.74,0103,Biogen
2022-09-08,70.4,0206,Expedia Group
2022-09-08,633.6,0012,Expedia Group
2022-09-08,126.72,0203,Expedia Group
2022-09-08,66.98,0016,Willis Towers Watson
2022-09-08,26.79,0203,Willis Towers Watson
2022-09-08,9.0,0101,Linde plc
2022-09-08,9.0,0101,Linde plc
2022-09-08,8.75,0101,Linde plc
2022-09-08,9.0,0101,Linde plc
2022-09-08,4.5,0101,Linde plc
2022-09-08,11.25,0101,Linde plc
2022-09-08,20.25,0101,Linde plc
2022-09-08,15.0,0101,Linde plc
2022-09-08,15.0,0101,Linde plc
2022-09-08,11.25,0101,Linde plc
2022-09-08,40.5,0101,Linde plc
2022-09-08,8.25,0101,Linde plc
2022-09-08,9.75,0101,Linde plc
2022-09-08,15.0,0101,Linde plc
2022-09-08,3.75,0101,Linde plc
2022-09-08,3.75,0101,Linde plc
2022-09-08,11.25,0101,Linde plc
2022-09-08,27.0,0101,Linde plc
2022-09-08,24.0,0101,Linde plc
2022-09-08,7.5,0101,Linde plc
2022-09-08,12.75,0101,Linde plc
2022-09-08,11.25,0101,Linde plc
2022-09-08,8.75,0101,Linde plc
2022-09-08,7.5,0101,Linde plc
2022-09-08,372.45,0102,Ralph Lauren Corporation
2022-09-08,540.73,0103,Ralph Lauren Corporation
2022-09-08,448.8,0103,Ralph Lauren Corporation
2022-09-08,61.32,0103,Ralph Lauren Corporation
2022-09-08,110.96,0103,Ralph Lauren Corporation
2022-09-08,411.92,0103,Ralph Lauren Corporation
2022-09-08,303.52,0103,Ralph Lauren Corporation
2022-09-08,444.4,0103,Ralph Lauren Corporation
2022-09-08,487.21,0103,Ralph Lauren Corporation
2022-09-08,112.64,0103,Ralph Lauren Corporation
2022-09-08,64.24,0103,Ralph Lauren Corporation
2022-09-08,88.0,0103,Ralph Lauren Corporation
2022-09-08,43.8,0103,Ralph Lauren Corporation
2022-09-08,200.64,0103,Ralph Lauren Corporation
2022-09-08,164.78,0103,Ralph Lauren Corporation
2022-09-08,63.36,0103,Ralph Lauren Corporation
2022-09-09,543.2,0103,IBM
2022-09-09,90.0,0103,IBM
2022-09-09,90.0,0103,IBM
2022-09-09,37.75,0209,Molina Healthcare
2022-09-09,30.2,0206,Molina Healthcare
2022-09-09,271.8,0012,Molina Healthcare
2022-09-09,54.36,0203,Molina Healthcare
2022-09-09,43.38,0209,Molina Healthcare
2022-09-09,34.7,0206,Molina Healthcare
2022-09-09,312.3,0012,Molina Healthcare
2022-09-09,62.46,0203,Molina Healthcare
2022-09-09,14.6,0206,Molina Healthcare
2022-09-09,131.4,0012,Molina Healthcare
2022-09-09,26.28,0203,Molina Healthcare
2022-09-09,14.6,0206,Molina Healthcare
2022-09-09,131.4,0012,Molina Healthcare
2022-09-09,26.28,0203,Molina Healthcare
2022-09-09,38.8,0206,Molina Healthcare
2022-09-09,349.2,0012,Molina Healthcare
2022-09-09,69.84,0203,Molina Healthcare
2022-09-09,38.8,0206,Molina Healthcare
2022-09-09,349.2,0012,Molina Healthcare
2022-09-09,69.84,0203,Molina Healthcare
2022-09-09,22.5,0102,Linde plc
2022-09-09,18.75,0102,Linde plc
2022-09-09,25.0,0102,Linde plc
2022-09-09,2.5,0102,Linde plc
2022-09-09,6.25,0102,Linde plc
2022-09-09,21.25,0102,Linde plc
2022-09-09,6.25,0102,Linde plc
2022-09-09,12.5,0102,Linde plc
2022-09-09,47.5,0102,Linde plc
2022-09-09,21.25,0102,Linde plc
2022-09-09,18.75,0102,Linde plc
2022-09-09,21.25,0102,Linde plc
2022-09-09,18.75,0102,Linde plc
2022-09-09,18.75,0102,Linde plc
2022-09-09,15.75,0102,Linde plc
2022-09-09,3.75,0102,Linde plc
2022-09-09,55.0,0102,Linde plc
2022-09-09,27.0,0102,Linde plc
2022-09-09,57.5,0102,Linde plc
2022-09-09,15.0,0102,Linde plc
2022-09-09,29.25,0102,Linde plc
2022-09-09,20.25,0102,Linde plc
2022-09-09,8.75,0102,Linde plc
2022-09-09,7.5,0102,Linde plc
2022-09-09,237.6,0102,Tractor Supply
2022-09-09,253.44,0102,Tractor Supply
2022-09-09,160.44,0103,Tractor Supply
2022-09-09,120.12,0103,Tractor Supply
2022-09-09,382.11,0103,Tractor Supply
2022-09-09,110.78,0103,Tractor Supply
2022-09-09,4.25,0102,Agilent Technologies
2022-09-09,8.25,0102,Agilent Technologies
2022-09-09,31.5,0102,Agilent Technologies
2022-09-09,9.0,0102,Agilent Technologies
2022-09-09,17.25,0102,Agilent Technologies
2022-09-09,8.25,0209,Darden Restaurants
2022-09-09,6.6,0206,Darden Restaurants
2022-09-09,59.4,0012,Darden Restaurants
2022-09-09,11.88,0203,Darden Restaurants
2022-09-09,6.75,0209,Darden Restaurants
2022-09-09,5.4,0206,Darden Restaurants
2022-09-09,48.6,0012,Darden Restaurants
2022-09-09,9.72,0203,Darden Restaurants
2022-09-09,24.75,0209,Darden Restaurants
2022-09-09,19.8,0206,Darden Restaurants
2022-09-09,178.2,0012,Darden Restaurants
2022-09-09,35.64,0203,Darden Restaurants
2022-09-09,27.0,0209,Darden Restaurants
2022-09-09,21.6,0206,Darden Restaurants
2022-09-09,194.4,0012,Darden Restaurants
2022-09-09,38.88,0203,Darden Restaurants
2022-09-09,19.0,0209,Darden Restaurants
2022-09-09,15.2,0206,Darden Restaurants
2022-09-09,136.8,0012,Darden Restaurants
2022-09-09,27.36,0203,Darden Restaurants
2022-09-09,19.63,0209,Darden Restaurants
2022-09-09,15.7,0206,Darden Restaurants
2022-09-09,141.3,0012,Darden Restaurants
2022-09-09,28.26,0203,Darden Restaurants
2022-09-09,28.0,0209,Darden Restaurants
2022-09-09,22.4,0206,Darden Restaurants
2022-09-09,201.6,0012,Darden Restaurants
2022-09-09,40.32,0203,Darden Restaurants
2022-09-09,26.0,0209,Darden Restaurants
2022-09-09,20.8,0206,Darden Restaurants
2022-09-09,187.2,0012,Darden Restaurants
2022-09-09,37.44,0203,Darden Restaurants
2022-09-09,27.38,0209,Darden Restaurants
2022-09-09,21.9,0206,Darden Restaurants
2022-09-09,197.1,0012,Darden Restaurants
2022-09-09,39.42,0203,Darden Restaurants
2022-09-09,97.8,0209,Darden Restaurants
2022-09-09,97.8,0206,Darden Restaurants
2022-09-09,880.2,0012,Darden Restaurants
2022-09-09,176.04,0203,Darden Restaurants
2022-09-09,35.88,0209,Darden Restaurants
2022-09-09,28.7,0206,Darden Restaurants
2022-09-09,258.3,0012,Darden Restaurants
2022-09-09,51.66,0203,Darden Restaurants
2022-09-09,48.75,0209,"Nasdaq, Inc."
2022-09-09,39.0,0206,"Nasdaq, Inc."
2022-09-09,351.0,0012,"Nasdaq, Inc."
2022-09-09,70.2,0203,"Nasdaq, Inc."
2022-09-09,290.4,0206,Vulcan Materials Company
2022-09-09,1161.6,0012,Vulcan Materials Company
2022-09-09,464.64,0203,Vulcan Materials Company
2022-09-09,91.44,0012,Steel Dynamics
2022-09-09,18.29,0203,Steel Dynamics
2022-09-09,91.44,0012,Steel Dynamics
2022-09-09,18.29,0203,Steel Dynamics
2022-09-09,6.18,0209,Steel Dynamics
2022-09-09,44.46,0012,Steel Dynamics
2022-09-09,8.89,0203,Steel Dynamics
2022-09-09,5.18,0209,Steel Dynamics
2022-09-09,28.98,0102,Steel Dynamics
2022-09-09,5.8,0203,Steel Dynamics
2022-09-09,3.5,0209,Steel Dynamics
2022-09-09,34.0,0102,Steel Dynamics
2022-09-09,6.8,0203,Steel Dynamics
2022-09-09,4.05,0209,Steel Dynamics
2022-09-09,34.0,0102,Steel Dynamics
2022-09-09,6.8,0203,Steel Dynamics
2022-09-12,6.75,0102,Charter Communications
2022-09-12,9.0,0102,Charter Communications
2022-09-12,20.25,0102,Charter Communications
2022-09-12,211.5,0102,Charter Communications
2022-09-12,27.0,0102,Charter Communications
2022-09-12,17.25,0102,Charter Communications
2022-09-12,5904.0,0013,Willis Towers Watson
2022-09-12,330.0,0206,Public Storage
2022-09-12,924.0,0012,Public Storage
2022-09-12,186.0,0203,Public Storage
2022-09-12,12.56,0209,Tyson Foods
2022-09-12,15.06,0206,Tyson Foods
2022-09-12,80.32,0012,Tyson Foods
2022-09-12,16.06,0203,Tyson Foods
2022-09-12,16.14,0209,Tyson Foods
2022-09-12,19.35,0206,Tyson Foods
2022-09-12,103.2,0012,Tyson Foods
2022-09-12,20.64,0203,Tyson Foods
2022-09-12,10.23,0209,Tyson Foods
2022-09-12,12.27,0206,Tyson Foods
2022-09-12,65.44,0012,Tyson Foods
2022-09-12,13.09,0203,Tyson Foods
2022-09-12,8.08,0209,Tyson Foods
2022-09-12,9.69,0206,Tyson Foods
2022-09-12,51.68,0012,Tyson Foods
2022-09-12,10.34,0203,Tyson Foods
2022-09-12,14.43,0209,Tyson Foods
2022-09-12,17.31,0206,Tyson Foods
2022-09-12,92.32,0012,Tyson Foods
2022-09-12,18.46,0203,Tyson Foods
2022-09-12,26.93,0209,Tyson Foods
2022-09-12,32.31,0206,Tyson Foods
2022-09-12,172.32,0012,Tyson Foods
2022-09-12,34.46,0203,Tyson Foods
2022-09-12,12.0,0206,Tyson Foods
2022-09-12,52.8,0012,Tyson Foods
2022-09-12,10.56,0203,Tyson Foods
2022-09-12,12.0,0206,Tyson Foods
2022-09-12,32.0,0012,Tyson Foods
2022-09-12,6.4,0203,Tyson Foods
2022-09-12,6.0,0206,Tyson Foods
2022-09-12,16.0,0012,Tyson Foods
2022-09-12,3.2,0203,Tyson Foods
2022-09-13,45.18,0012,LyondellBasell
2022-09-13,9.04,0203,LyondellBasell
2022-09-13,83.7,0012,LyondellBasell
2022-09-13,16.74,0203,LyondellBasell
2022-09-13,11.25,0102,Linde plc
2022-09-13,8.75,0102,Linde plc
2022-09-13,25.0,0102,Linde plc
2022-09-13,6.25,0102,Linde plc
2022-09-13,9.0,0102,Linde plc
2022-09-13,25.0,0102,Linde plc
2022-09-13,12.5,0102,Linde plc
2022-09-13,12.5,0102,Linde plc
2022-09-13,43.75,0102,Linde plc
2022-09-13,12.5,0102,Linde plc
2022-09-13,25.0,0102,Linde plc
2022-09-13,4.5,0102,Linde plc
2022-09-13,50.0,0102,Linde plc
2022-09-13,25.0,0102,Linde plc
2022-09-13,13.75,0102,Linde plc
2022-09-13,13.75,0102,Linde plc
2022-09-14,28.0,0012,Tyler Technologies
2022-09-14,11.2,0203,Tyler Technologies
2022-09-14,28.0,0012,Tyler Technologies
2022-09-14,11.2,0203,Tyler Technologies
2022-09-14,104.65,0012,Tyler Technologies
2022-09-14,41.86,0203,Tyler Technologies
2022-09-14,138.32,0012,Tyler Technologies
2022-09-14,55.33,0203,Tyler Technologies
2022-09-14,380.52,0012,Tyler Technologies
2022-09-14,152.21,0203,Tyler Technologies
2022-09-14,334.32,0012,Tyler Technologies
2022-09-14,133.73,0203,Tyler Technologies
2022-09-14,355.32,0012,Tyler Technologies
2022-09-14,142.13,0203,Tyler Technologies
2022-09-14,42.41,0012,Tyler Technologies
2022-09-14,16.96,0203,Tyler Technologies
2022-09-14,118.3,0012,Tyler Technologies
2022-09-14,47.32,0203,Tyler Technologies
2022-09-14,338.52,0012,Tyler Technologies
2022-09-14,135.41,0203,Tyler Technologies
2022-09-14,28.0,0012,Tyler Technologies
2022-09-14,11.2,0203,Tyler Technologies
2022-09-14,67.34,0012,Tyler Technologies
2022-09-14,26.94,0203,Tyler Technologies
2022-09-14,379.68,0012,Tyler Technologies
2022-09-14,151.87,0203,Tyler Technologies
2022-09-14,86.45,0012,Tyler Technologies
2022-09-14,34.58,0203,Tyler Technologies
2022-09-14,28.0,0012,Tyler Technologies
2022-09-14,11.2,0203,Tyler Technologies
2022-09-14,149.24,0012,Tyler Technologies
2022-09-14,59.7,0203,Tyler Technologies
2022-09-14,44.59,0012,Tyler Technologies
2022-09-14,17.84,0203,Tyler Technologies
2022-09-14,398.16,0012,Tyler Technologies
2022-09-14,159.26,0203,Tyler Technologies
2022-09-14,82.9,0209,"NVR, Inc."
